albumID,similarity
MW0002410621,"[(0.002527230913088529, 'MW0002289255'), (0.0019190911184463037, 'MW0002182718'), (0.0011233430689732648, 'MW0002104668'), (0.001104960166186009, 'MW0002529177'), (0.0010505084460879065, 'MW0002590120'), (0.0010397388176090169, 'MW0002110738'), (0.0010124941781584757, 'MW0002295212'), (0.001004247968908483, 'MW0000816598'), (0.0009991107913956579, 'MW0002418731'), (0.0009925656830340748, 'MW0002401622')]"
MW0000826859,"[(0.01437607820586544, 'MW0002628656'), (0.01437607820586544, 'MW0002088324'), (0.008364001338240215, 'MW0001960596'), (0.006965728615213151, 'MW0002562501'), (0.006965728615213151, 'MW0002346806'), (0.00691754288876591, 'MW0001610447'), (0.006506604203266315, 'MW0001313329'), (0.005897617362585515, 'MW0002631541'), (0.0055002475111380015, 'MW0002484696'), (0.005492694716027683, 'MW0002123313')]"
MW0001947974,"[(0.0010660298914781572, 'MW0000820071'), (0.0009665851513189055, 'MW0002552345'), (0.0009592418152692114, 'MW0001787432'), (0.0009567546880979718, 'MW0001965056'), (0.0009498119372364271, 'MW0002484010'), (0.0008906464311797503, 'MW0001610447'), (0.0008818964300832511, 'MW0002561652'), (0.0008741793641219305, 'MW0000603352'), (0.00087292026746277, 'MW0000820068'), (0.0008712471031033822, 'MW0002628656')]"
MW0002166364,"[(0.014920919128618324, 'MW0000815466'), (0.0006084982870773218, 'MW0002485837'), (0.0006084982870773218, 'MW0002294097'), (0.0005967014344702485, 'MW0002490285'), (0.0005915234686936204, 'MW0000237765'), (0.000589664363044555, 'MW0002190231'), (0.0005845389449072045, 'MW0002565325'), (0.0005814933913276076, 'MW0002357960'), (0.0005801473574287869, 'MW0002605130'), (0.0005756588415441472, 'MW0002418731')]"
MW0001961566,"[(0.0008497404043064844, 'MW0002114042'), (0.0008466325191550607, 'MW0002010832'), (0.0008257570127414307, 'MW0000824605'), (0.0008103924730747101, 'MW0002590120'), (0.0008038391357121611, 'MW0002104668'), (0.000786732542404884, 'MW0000819818'), (0.0007836069427575126, 'MW0000823569'), (0.0007747253598599294, 'MW0001792357'), (0.0007643857396196417, 'MW0002190231'), (0.0007505141021599796, 'MW0002544167')]"
MW0002554883,"[(0.0005289298163026748, 'MW0001787432'), (0.000527654365284564, 'MW0001965056'), (0.000527139792201494, 'MW0002552345'), (0.000526726081368645, 'MW0002484010'), (0.0005173305742369374, 'MW0002022752'), (0.0005157749776927322, 'MW0002547914'), (0.0005119331620063684, 'MW0001610447'), (0.0005079674697632364, 'MW0000603352'), (0.0005054640665595083, 'MW0002628656'), (0.0005054640665595083, 'MW0002088324')]"
MW0000819444,"[(0.0007042650290157191, 'MW0002033205'), (0.000691605978242076, 'MW0000351394'), (0.000675652849565893, 'MW0001760872'), (0.0006630420368651373, 'MW0000819364'), (0.0006004383199735806, 'MW0002562784'), (0.0005696512594989347, 'MW0000825316'), (0.0005571278942794108, 'MW0002417171'), (0.0005510491976723681, 'MW0000833034'), (0.0005384130812842228, 'MW0000822332'), (0.0005346021223704259, 'MW0001791556')]"
MW0002315763,"[(0.0019559902200488996, 'MW0002110425'), (0.0010869447071227487, 'MW0002356679'), (0.0007820381478208507, 'MW0002507769'), (0.0007485870419583038, 'MW0002278411'), (0.0007386397210896413, 'MW0002102148'), (0.0007263535598587969, 'MW0002387701'), (0.0007247689798876608, 'MW0002355523'), (0.0007218131947451999, 'MW0002191512'), (0.0007218079846399262, 'MW0002558673'), (0.0007183134001364796, 'MW0002204054')]"
MW0002431528,"[(0.007029876977152899, 'MW0002304130'), (0.005818689631095078, 'MW0002344298'), (0.004828585224529213, 'MW0002499300'), (0.00354295837023915, 'MW0002628656'), (0.00354295837023915, 'MW0002088324'), (0.003314880498558027, 'MW0002069779'), (0.0032546786004882017, 'MW0001610447'), (0.0030097817908201654, 'MW0001960596'), (0.002888086642599278, 'MW0002562501'), (0.002888086642599278, 'MW0002346806')]"
MW0000351394,"[(0.0007983075879136231, 'MW0002033205'), (0.0006920175772464621, 'MW0000819364'), (0.000691605978242076, 'MW0000819444'), (0.0006624754056005671, 'MW0000825316'), (0.0006538041595020626, 'MW0000833034'), (0.0006191490415572837, 'MW0001791556'), (0.0006162948354492791, 'MW0002066164'), (0.0006151385599606311, 'MW0002417171'), (0.0005916039566472621, 'MW0001760872'), (0.0005557964006625094, 'MW0000823860')]"
MW0000812276,"[(0.0009368559115608019, 'MW0002447522'), (0.0009368559115608019, 'MW0002223518'), (0.0008378647853809351, 'MW0002628656'), (0.0008378647853809351, 'MW0002088324'), (0.0008074218213821445, 'MW0001610447'), (0.0008071546185387271, 'MW0000830824'), (0.0008051076026310915, 'MW0000826859'), (0.0008041752780436022, 'MW0001960596'), (0.0007912894853453185, 'MW0002484696'), (0.0007889484106634266, 'MW0002562501')]"
MW0002176740,"[(0.0006905695817910614, 'MW0002557264'), (0.0006527926469436249, 'MW0000824605'), (0.0006524646853489055, 'MW0002503286'), (0.0006524646853489055, 'MW0002456525'), (0.0006524646853489055, 'MW0002413767'), (0.0006314127861089187, 'MW0002061341'), (0.0006308113495578011, 'MW0002082656'), (0.0006242664868779184, 'MW0002615954'), (0.0006218828124028308, 'MW0002252502'), (0.0006211102967664999, 'MW0002590120')]"MW0000823433,"[(0.001034757504578802, 'MW0000444789'), (0.001022641277892541, 'MW0002020915'), (0.0009725261366399222, 'MW0001784043'), (0.0009663983300636856, 'MW0000819818'), (0.0009489736849597159, 'MW0001792357'), (0.0009398496240601503, 'MW0002479086'), (0.000939717145139313, 'MW0002190231'), (0.0009205983889528193, 'MW0002052709'), (0.000917953331252639, 'MW0002537855'), (0.0009000171003249061, 'MW0000363579')]"

MW0001935991,"[(0.0014018757096995777, 'MW0000809691'), (0.0013529602770862648, 'MW0002485837'), (0.0013529602770862648, 'MW0002294097'), (0.0012522697389017595, 'MW0002605130'), (0.0012404331592592132, 'MW0002490285'), (0.0012296493040184937, 'MW0002563622'), (0.0012296493040184937, 'MW0002055042'), (0.0011925773982731478, 'MW0002357960'), (0.0011914123001405866, 'MW0002590120'), (0.0011812372278724736, 'MW0000825256')]"

MW0002473212,"[(0.058823529411764705, 'MW0002417749'), (0.004149377593360996, 'MW0001967845'), (0.000931098696461825, 'MW0000811504'), (0.0008104909954450406, 'MW0002628656'), (0.0008104909954450406, 'MW0002088324'), (0.0007988368934830887, 'MW0002562501'), (0.0007988368934830887, 'MW0002346806'), (0.0007943947506394878, 'MW0001610447'), (0.0007880220646178094, 'MW0002190231'), (0.0007819953393077779, 'MW0001792357')]"

MW0002572983,"[(0.06666666666666667, 'MW0002222795'), (0.005025125628140704, 'MW0001996454'), (0.002840909090909091, 'MW0000827628'), (0.0009412739201234953, 'MW0002120003'), (0.0006351101598572272, 'MW0001787432'), (0.0006342481305536353, 'MW0002552345'), (0.0006318396643667704, 'MW0002484010'), (0.0006159531875577456, 'MW0002431606'), (0.0006145752670329535, 'MW0001965056'), (0.0006095999804928006, 'MW0001610447')]"

MW0000807674,"[(0.0008722958827634332, 'MW0000806459'), (0.0008697542944118286, 'MW0002590120'), (0.0008652165637058956, 'MW0000819818'), (0.0008278556881964337, 'MW0001747196'), (0.0008145710468867094, 'MW0002190231'), (0.000811187903565982, 'MW0002544167'), (0.0008092448127407503, 'MW0002503286'), (0.0008092448127407503, 'MW0002456525'), (0.0008092448127407503, 'MW0002413767'), (0.0007995011113065446, 'MW0002558478')]"

MW0002143946,"[(0.0011381225530365108, 'MW0002377963'), (0.0010394470141884518, 'MW0002427366'), (0.0010036532980047372, 'MW0001960596'), (0.0009785118791342127, 'MW0002022516'), (0.0009782438566285803, 'MW0000834629'), (0.0009556940250009556, 'MW0002628656'), (0.0009556940250009556, 'MW0002088324'), (0.000953943602854199, 'MW0002232638'), (0.0009501639032733146, 'MW0002348295'), (0.0009333930704898446, 'MW0001610447')]"

MW0000806459,"[(0.0013078220838837085, 'MW0002336594'), (0.001232832803215228, 'MW0002355523'), (0.0012104046382705738, 'MW0002565325'), (0.001207802403526783, 'MW0002484696'), (0.0011959433601224647, 'MW0002558478'), (0.0011941724385001193, 'MW0002278411'), (0.0011897255303201552, 'MW0002110738'), (0.0011869013566282506, 'MW0002010832'), (0.0011697685028132935, 'MW0002615954'), (0.0011674877997524926, 'MW0002190231')]"

MW0000833034,"[(0.0008406681630559969, 'MW0002066164'), (0.0008316284949187499, 'MW0002033205'), (0.0008253821519363466, 'MW0002406704'), (0.0008142858306122614, 'MW0002581468'), (0.0008025231327293008, 'MW0002605243'), (0.0007896336889317046, 'MW0001368971'), (0.0007858175645942038, 'MW0002390979'), (0.0007803903512536972, 'MW0002431606'), (0.0007589383969703179, 'MW0000799270'), (0.0007584376185058781, 'MW0000819364')]"

MW0000814310,"[(0.0006639136381139542, 'MW0002484696'), (0.0006636448703569747, 'MW0002355523'), (0.0006593652949670649, 'MW0002278411'), (0.0006579077218629315, 'MW0002282345'), (0.0006456361452939581, 'MW0002102148'), (0.000624231415070195, 'MW0002628656'), (0.000624231415070195, 'MW0002088324'), (0.0006237135907191417, 'MW0002336594'), (0.0006231461402328073, 'MW0002448132'), (0.0006214036265115645, 'MW0002387701')]"

MW0002348295,"[(0.006501950585175552, 'MW0002563308'), (0.006240639041437842, 'MW0000823569'), (0.006073120369245718, 'MW0002534574'), (0.006073120369245718, 'MW0002534050'), (0.005927682276229995, 'MW0002427366'), (0.005398402072986395, 'MW0002010832'), (0.005272593061267532, 'MW0002527254'), (0.005272593061267532, 'MW0002498911'), (0.005272593061267532, 'MW0002413337'), (0.005272593061267531, 'MW0001695064')]"

MW0002411914,"[(0.02, 'MW0002501329'), (0.0017435575548348848, 'MW0002495479'), (0.0016848064157428309, 'MW0002370087'), (0.0010278231733012652, 'MW0002590120'), (0.0010213252716725222, 'MW0002401622'), (0.0009936604463522726, 'MW0002544167'), (0.0009834679045249359, 'MW0002104668'), (0.0009771636846888222, 'MW0002295212'), (0.0009672489505348885, 'MW0002490285'), (0.0009666599000473663, 'MW0002563622')]"

MW0002562563,"[(0.00099601593625498, 'MW0001977540'), (0.0008975452138401473, 'MW0000807807'), (0.000877470078270331, 'MW0002055680'), (0.0008340283569641367, 'MW0002427366'), (0.0008337849668570476, 'MW0002022516'), (0.0008191685439279131, 'MW0001960596'), (0.0008027292795504716, 'MW0001610447'), (0.0008003201280512205, 'MW0002262175'), (0.0007869368483179224, 'MW0002628656'), (0.0007869368483179224, 'MW0002088324')]"

MW0002584606,"[(0.038461538461538464, 'MW0002290932'), (0.006666666666666667, 'MW0001955809'), (0.0022383382576775003, 'MW0000812846'), (0.0009420453689049664, 'MW0002191512'), (0.0008743092956564314, 'MW0002413078'), (0.0008617569500698022, 'MW0002387701'), (0.0008598304414369486, 'MW0002615954'), (0.0008556003319729288, 'MW0002278411'), (0.0008496321092966744, 'MW0002213045'), (0.0008425948551158145, 'MW0002355523')]"

MW0002022330,"[(1.0, 'MW0002034255'), (1.0, 'MW0001974960'), (0.038461538461538464, 'MW0002527254'), (0.038461538461538464, 'MW0002498911'), (0.038461538461538464, 'MW0002413337'), (0.0196078431372549, 'MW0002534574'), (0.0196078431372549, 'MW0002534050'), (0.013157894736842105, 'MW0001695064'), (0.013157894736842105, 'MW0001258696'), (0.004658529768005217, 'MW0002348295')]"

MW0001997150,"[(0.058823529411764705, 'MW0002293918'), (0.0008118135102004368, 'MW0002010832'), (0.0008098411901426131, 'MW0002348295'), (0.0008032193029662889, 'MW0002104668'), (0.0007652221822606194, 'MW0000823569'), (0.0007499006381654431, 'MW0002563308'), (0.0007498050506868214, 'MW0002418731'), (0.000749608329647759, 'MW0002114042'), (0.0007477697766411677, 'MW0002590120'), (0.0007453953204081785, 'MW0002034255')]"

MW0002186144,"[(0.0011426220891702279, 'MW0002615954'), (0.0011408752795144435, 'MW0002357960'), (0.0011274719823212394, 'MW0002485837'), (0.0011274719823212394, 'MW0002294097'), (0.0011250618784033122, 'MW0002582576'), (0.001122485632183908, 'MW0002570906'), (0.0011119141602268304, 'MW0002061341'), (0.001097201040146586, 'MW0002503286'), (0.001097201040146586, 'MW0002456525'), (0.001097201040146586, 'MW0002413767')]"

MW0002141165,"[(0.0035512624738094386, 'MW0002463588'), (0.0025462786138059227, 'MW0002560310'), (0.0020901262436251147, 'MW0000824428'), (0.0009569744296432403, 'MW0002203682'), (0.0009569744296432403, 'MW0002189112'), (0.0008314487162431821, 'MW0001310557'), (0.000784553706623987, 'MW0002191517'), (0.0007711646127982478, 'MW0002409556'), (0.0007535511096040089, 'MW0002487697'), (0.0007238666058618718, 'MW0001968316')]"

0,"[(0.013386880856760375, 'MW0002431606'), (0.010638297872340425, 'MW0002605243'), (0.009900990099009901, 'MW0001610447'), (0.009080177971488242, 'MW0001313329'), (0.007936507936507936, 'MW0002628656'), (0.007936507936507936, 'MW0002088324'), (0.006680026720106881, 'MW0001368971'), (0.0066286623359406065, 'MW0002484010'), (0.006474587245063127, 'MW0001787432'), (0.005681818181818182, 'MW0001960596')]"

MW0002171730,"[(0.06666666666666667, 'MW0002580105'), (0.0010561669588728586, 'MW0002190675'), (0.0008653363562416712, 'MW0002566879'), (0.0008549785400386451, 'MW0002280305'), (0.0007105048136701127, 'MW0002382249'), (0.000690626812895384, 'MW0002418731'), (0.0006857910943168492, 'MW0002563622'), (0.0006857910943168492, 'MW0002055042'), (0.000674308833445718, 'MW0002304130'), (0.0006545059461865211, 'MW0002034255')]"

MW0000807807,"[(0.006686279753944905, 'MW0002022516'), (0.0051985859846121855, 'MW0001960596'), (0.005049229992426154, 'MW0002427366'), (0.004821833261005834, 'MW0002262175'), (0.004142158893215143, 'MW0002486375'), (0.003785011355034065, 'MW0000834629'), (0.0035673515981735162, 'MW0002377963'), (0.0032535137948984903, 'MW0001610447'), (0.003008785654110001, 'MW0002628656'), (0.003008785654110001, 'MW0002088324')]"

MW0000813151,"[(0.0009703273884608668, 'MW0002110484'), (0.0008984080209868114, 'MW0000811149'), (0.0008399126490844953, 'MW0001782286'), (0.0007905388312673919, 'MW0000818441'), (0.000760381103008828, 'MW0000823104'), (0.0007473338863604093, 'MW0002427099'), (0.000743383883437407, 'MW0001762399'), (0.0007344246884203259, 'MW0000823920'), (0.000731325600783981, 'MW0000822690'), (0.0006994914697015269, 'MW0001805295')]"

MW0000816598,"[(0.0028652474141142087, 'MW0002152171'), (0.001004247968908483, 'MW0002410621'), (0.0009118513317588699, 'MW0002590120'), (0.0009088430428065071, 'MW0002503286'), (0.0009088430428065071, 'MW0002456525'), (0.0009088430428065071, 'MW0002413767'), (0.0008908447881125672, 'MW0002110738'), (0.0008781481611577506, 'MW0002628656'), (0.0008781481611577506, 'MW0002123313'), (0.0008781481611577506, 'MW0002088324')]"

MW0000805153,"[(0.0009371017317640004, 'MW0002443418'), (0.0008617792293970131, 'MW0001787432'), (0.0008573976267233693, 'MW0002484010'), (0.0008483850989641216, 'MW0002552345'), (0.0008279927799029592, 'MW0001610447'), (0.0008112010642957963, 'MW0002628656'), (0.0008112010642957963, 'MW0002088324'), (0.0007974227297374884, 'MW0001965056'), (0.0007888177200012621, 'MW0002561652'), (0.0007795812089745388, 'MW0001960596')]"

MW0001792314,"[(0.0243842965130456, 'MW0002484790'), (0.0010950263901360023, 'MW0001747196'), (0.001039922629756346, 'MW0002556305'), (0.0009998800143982722, 'MW0002052709'), (0.0009935419771485343, 'MW0000444789'), (0.0009826850887364636, 'MW0001792357'), (0.0009776317847645863, 'MW0000819818'), (0.0009701391179495137, 'MW0000363579'), (0.0009681104420392278, 'MW0002094433'), (0.0009516558812333459, 'MW0002190231')]"

MW0001773593,"[(0.0059830082565513944, 'MW0000049410'), (0.004183400267737617, 'MW0002480871'), (0.0035175349115339973, 'MW0002052709'), (0.0030939636768664344, 'MW0001610447'), (0.002871830217397548, 'MW0002628656'), (0.002871830217397548, 'MW0002088324'), (0.002859757492564631, 'MW0002602865'), (0.0026804621116680526, 'MW0002484010'), (0.0026611315131193788, 'MW0001787432'), (0.002651183753545959, 'MW0002094433')]"

MW0001317974,"[(0.0008164198357363291, 'MW0002411750'), (0.0008105369807497467, 'MW0001763057'), (0.0007736824188407143, 'MW0002143946'), (0.0007670123335583236, 'MW0002093365'), (0.0007646195253241985, 'MW0002204056'), (0.0007573749384632863, 'MW0002590120'), (0.0007567673924065959, 'MW0002104668'), (0.0007563152321887763, 'MW0002401622'), (0.0007331270802480903, 'MW0002468962'), (0.0007261636772928618, 'MW0000834629')]"

MW0002401480,"[(0.011111111111111112, 'MW0000813895'), (0.0028972910328842532, 'MW0002304170'), (0.000917397526696268, 'MW0002202456'), (0.0008613561190738701, 'MW0002284285'), (0.0008504847763225039, 'MW0000817341'), (0.0008400396498714739, 'MW0002191517'), (0.0008138484451425454, 'MW0002401710'), (0.0007590190437878087, 'MW0002565325'), (0.0007407956144899622, 'MW0002507769'), (0.0007379855945211949, 'MW0002578650')]"

MW0002487697,"[(0.0010273796681563672, 'MW0002203682'), (0.0010273796681563672, 'MW0002189112'), (0.0010013819070317036, 'MW0002472642'), (0.0009932064677605182, 'MW0002344537'), (0.0009786267908870273, 'MW0001968316'), (0.0009034729500198765, 'MW0001489534'), (0.0008859593167481751, 'MW0002191517'), (0.0008488820223765301, 'MW0002284285'), (0.0008408024618696084, 'MW0002202456'), (0.0008371913903237419, 'MW0002554625')]"

MW0000813322,"[(0.001876172607879925, 'MW0002393598'), (0.0009975559878298169, 'MW0001610447'), (0.0009732833714535985, 'MW0002628656'), (0.0009732833714535985, 'MW0002088324'), (0.0009502903136908324, 'MW0002484010'), (0.0009470593806231648, 'MW0001787432'), (0.000928117314028493, 'MW0001960596'), (0.0009219563914626836, 'MW0002562501'), (0.0009219563914626836, 'MW0002346806'), (0.0009070706154474124, '0')]"

MW0002031815,"[(1.0, 'MW0002059085'), (0.017241379310344827, 'MW0001379979'), (0.0012914724076920096, 'MW0002556305'), (0.001259636217060513, 'MW0000819818'), (0.0011977769260252972, 'MW0001747196'), (0.001171893310832982, 'MW0002052709'), (0.0011235450092130692, 'MW0002094433'), (0.0011071744906997341, 'MW0000444789'), (0.0010846928149947934, 'MW0002190231'), (0.0010763335773022772, 'MW0000363579')]"

MW0001965699,"[(0.0010452378961451627, 'MW0002427366'), (0.0010004401936852215, 'MW0002348295'), (0.00093486776295493, 'MW0002022516'), (0.0009111866383591351, 'MW0001960596'), (0.0009037750684609614, 'MW0002484807'), (0.0008994827973914999, 'MW0000834629'), (0.0008987067609709628, 'MW0002377963'), (0.0008908924069240158, 'MW0001610447'), (0.0008898697230725422, 'MW0002262175'), (0.0008897351258530335, 'MW0000807807')]"
